-3.979038, 3.096459
-3.778299, 3.361377
-3.663160, 3.892410
-3.540122, 4.415103
-3.411005, 4.930258
-3.277234, 5.438725
-3.139911, 5.941326
-2.999874, 6.438816
-2.857761, 6.931869
-2.714053, 7.421072
-2.569119, 7.906935
-2.423237, 8.389894
-2.276622, 8.870321
-2.129436, 9.348535
-1.981807, 9.824807
-1.833831, 10.299372
-1.685587, 10.772428
-1.537132, 11.244146
-1.388514, 11.714676
-0.832917, -11.855018
-1.067823, -11.653075
-1.216629, -11.184195
-1.365318, -10.714248
-1.513853, -10.243098
-1.662187, -9.770585
-1.810256, -9.296525
-1.957979, -8.820698
-2.105252, -8.342848
-2.251935, -7.862671
-2.397844, -7.379806
-2.542738, -6.893829
-2.686292, -6.404236
-2.828071, -5.910433
-2.967492, -5.411727
-3.103770, -4.907322
-3.235853, -4.396323
-3.362338, -3.877768
-3.481385, -3.350695
-3.590640, -2.814268
-3.494953, -2.539232
-3.687205, -2.267976
-3.586263, -1.989451
-3.659579, -1.429783
-3.711154, -0.861706
-3.737848, -0.287913
-3.737848, 0.287913
-3.711154, 0.861706
-3.659579, 1.429783
-3.586263, 1.989451
-3.687205, 2.267976
-3.494953, 2.539232
-3.590640, 2.814268
-3.389366, 3.078733
-3.272787, 3.608333
-3.147912, 4.128856
-3.016848, 4.641317
-2.881191, 5.146760
-2.742131, 5.646160
-2.600545, 6.140388
-2.457078, 6.630201
-2.312207, 7.116242
-2.166282, 7.599054
-2.019562, 8.079094
-1.872243, 8.556746
-1.724470, 9.032331
-1.576352, 9.506120
-1.427973, 9.978341
-1.279397, 10.449189
-1.130672, 10.918827
-0.981836, 11.387396
-0.832917, 11.855018
-0.276745, -11.987202
-0.511855, -11.788825
-0.660869, -11.322687
-0.809834, -10.855716
-0.958729, -10.387802
-1.107525, -9.918820
-1.256183, -9.448619
-1.404656, -8.977023
-1.552875, -8.503821
-1.700754, -8.028763
-1.848174, -7.551547
-1.994973, -7.071809
-2.140933, -6.589113
-2.285753, -6.102928
-2.429018, -5.612617
-2.570152, -5.117413
-2.708353, -4.616408
-2.842504, -4.108549
-2.971057, -3.592662
-3.091900, -3.067532
-3.202225, -2.532065
-3.106625, -2.257095
-3.196881, -1.706679
-3.266356, -1.145304
-3.310411, -0.575131
-3.325538, 0.000000
-3.310411, 0.575131
